2022-01-01 16:00:00,33035.1
2022-02-01 16:00:00,33616.67
2022-03-01 16:00:00,41659.21
2022-04-01 16:00:00,42099.44
2022-05-01 16:00:00,41934.61
2022-06-01 16:00:00,41401.75
2022-07-01 16:00:00,42297.39
2022-08-01 16:00:00,38505.97
2022-09-01 16:00:00,34544.07
2022-10-01 16:00:00,44146.22
2022-11-01 16:00:00,44569.54
2022-12-01 16:00:00,45931.88
2022-01-13 16:00:00,45920.46
2022-01-14 16:00:00,43244.08
2022-01-15 16:00:00,39527.3
2022-01-16 16:00:00,34667.3
2022-01-17 16:00:00,43838.75
2022-01-18 16:00:00,46798.42
2022-01-19 16:00:00,45266.51
2022-01-20 16:00:00,44489.93
2022-01-21 16:00:00,45479.4
2022-01-22 16:00:00,42274.76
2022-01-23 16:00:00,37103.18
2022-01-24 16:00:00,41170.77
2022-01-25 16:00:00,40811.81
2022-01-26 16:00:00,39664.91
2022-01-27 16:00:00,40673.05
2022-01-28 16:00:00,40684.61
2022-01-29 16:00:00,39859.82
2022-01-30 16:00:00,36378.24
2022-01-31 16:00:00,43784.59
2022-01-02 16:00:00,44659.94
2022-02-02 16:00:00,43730.97
2022-03-02 16:00:00,44443.27
2022-04-02 16:00:00,43000.49
2022-05-02 16:00:00,36072.07
2022-06-02 16:00:00,31869.69
2022-07-02 16:00:00,41330.13
2022-08-02 16:00:00,44160.16
2022-09-02 16:00:00,43336.39
2022-10-02 16:00:00,41568.17
2022-11-02 16:00:00,38332.94
2022-12-02 16:00:00,34315.53
2022-02-13 16:00:00,32025.63
2022-02-14 16:00:00,41772.79
2022-02-15 16:00:00,40097.83
2022-02-16 16:00:00,39127.14
2022-02-17 16:00:00,39426.09
2022-02-18 16:00:00,40685.51
2022-02-19 16:00:00,35481.69
2022-02-20 16:00:00,30453.73
2022-02-21 16:00:00,38581.59
2022-02-22 16:00:00,40127.77
2022-02-23 16:00:00,39814.74
2022-02-24 16:00:00,43037.56
2022-02-25 16:00:00,42163.13
2022-02-26 16:00:00,36446.41
2022-02-27 16:00:00,33002.81
2022-02-28 16:00:00,42252.33
2022-01-03 16:00:00,43154.14
2022-02-03 16:00:00,44306.36
2022-03-03 16:00:00,42335.42
2022-04-03 16:00:00,40567.36
2022-05-03 16:00:00,37090.38
2022-06-03 16:00:00,32943.53
2022-07-03 16:00:00,41405.27
2022-08-03 16:00:00,41526.21
2022-09-03 16:00:00,41976.19
2022-10-03 16:00:00,42104.59
2022-11-03 16:00:00,40983.66
2022-12-03 16:00:00,37267.78
2022-03-13 16:00:00,33064.96
2022-03-14 16:00:00,41858.79
2022-03-15 16:00:00,40688.96
2022-03-16 16:00:00,41890.11
2022-03-17 16:00:00,42718.55
2022-03-18 16:00:00,42892.04
2022-03-19 16:00:00,38493.19
2022-03-20 16:00:00,33119.23
2022-03-21 16:00:00,41938.53
2022-03-22 16:00:00,42156.26
2022-03-23 16:00:00,41853.34
2022-03-24 16:00:00,40550.43
2022-03-25 16:00:00,38716.57
2022-03-26 16:00:00,35167.66
2022-03-27 16:00:00,28000.62
2022-03-28 16:00:00,36503.64
2022-03-29 16:00:00,38127.8
2022-03-30 16:00:00,35779.02
2022-03-31 16:00:00,37154.94
2022-01-04 16:00:00,34686.02
2022-02-04 16:00:00,31667.7
2022-03-04 16:00:00,27928.8
2022-04-04 16:00:00,35972.28
2022-05-04 16:00:00,37535.17
2022-06-04 16:00:00,35741.86
2022-07-04 16:00:00,38330.51
2022-08-04 16:00:00,36301.75
2022-09-04 16:00:00,32324.23
2022-10-04 16:00:00,28205.57
2022-11-04 16:00:00,39492.37
2022-12-04 16:00:00,37895.44
2022-04-13 16:00:00,37198.58
2022-04-14 16:00:00,36711.73
2022-04-15 16:00:00,36246.23
2022-04-16 16:00:00,33685.4
2022-04-17 16:00:00,33058.61
2022-04-18 16:00:00,38819.21
2022-04-19 16:00:00,39690.39
2022-04-20 16:00:00,37217.61
2022-04-21 16:00:00,37583.83
2022-04-22 16:00:00,36897.58
2022-04-23 16:00:00,32463.79
2022-04-24 16:00:00,29913.11
2022-04-25 16:00:00,37022.19
2022-04-26 16:00:00,37771.23
2022-04-27 16:00:00,37527.69
2022-04-28 16:00:00,37330.18
2022-04-29 16:00:00,36881.25
2022-04-30 16:00:00,33502.11
2022-01-05 16:00:00,25169.95
2022-02-05 16:00:00,20977.75
2022-03-05 16:00:00,22815.59
2022-04-05 16:00:00,24745.06
2022-05-05 16:00:00,32808.35
2022-06-05 16:00:00,33293.49
2022-07-05 16:00:00,31646.53
2022-08-05 16:00:00,27244.24
2022-09-05 16:00:00,36055.77
2022-10-05 16:00:00,35324.57
2022-11-05 16:00:00,36789.64
2022-12-05 16:00:00,36090.16
2022-05-13 16:00:00,36359.58
2022-05-14 16:00:00,34709.15
2022-05-15 16:00:00,30308.27
2022-05-16 16:00:00,36622.47
2022-05-17 16:00:00,36843.24
2022-05-18 16:00:00,36746.7
2022-05-19 16:00:00,34356.67
2022-05-20 16:00:00,35141.24
2022-05-21 16:00:00,32723.78
2022-05-22 16:00:00,29818.89
2022-05-23 16:00:00,37235.88
2022-05-24 16:00:00,37548.11
2022-05-25 16:00:00,38385.66
2022-05-26 16:00:00,39465.44
2022-05-27 16:00:00,39877.08
2022-05-28 16:00:00,36622.31
2022-05-29 16:00:00,32182.6
2022-05-30 16:00:00,40851.79
2022-05-31 16:00:00,41063.08
2022-01-06 16:00:00,41067.64
2022-02-06 16:00:00,41337.67
2022-03-06 16:00:00,40540.36
2022-04-06 16:00:00,37154.57
2022-05-06 16:00:00,32128.83
2022-06-06 16:00:00,40600.55
2022-07-06 16:00:00,40185.14
2022-08-06 16:00:00,39687.36
2022-09-06 16:00:00,39815.69
2022-10-06 16:00:00,40071.71
2022-11-06 16:00:00,36180.04
2022-12-06 16:00:00,30323.2
2022-06-13 16:00:00,39816.69
2022-06-14 16:00:00,40414.79
2022-06-15 16:00:00,39779.32
2022-06-16 16:00:00,39912.47
2022-06-17 16:00:00,39687.81
2022-06-18 16:00:00,36609.43
2022-06-19 16:00:00,31360.55
2022-06-20 16:00:00,40657.23
2022-06-21 16:00:00,40220.65
2022-06-22 16:00:00,41536.86
2022-06-23 16:00:00,41984.22
2022-06-24 16:00:00,41414.2
2022-06-25 16:00:00,37244.86
2022-06-26 16:00:00,31654.92
2022-06-27 16:00:00,41331.4
2022-06-28 16:00:00,41637.14
2022-06-29 16:00:00,41548.09
2022-06-30 16:00:00,42526.43
2022-01-07 16:00:00,42567.94
2022-02-07 16:00:00,38602.65
2022-03-07 16:00:00,32815.42
2022-04-07 16:00:00,41952.15
2022-05-07 16:00:00,42234.37
2022-06-07 16:00:00,42485.33
2022-07-07 16:00:00,41829.08
2022-08-07 16:00:00,31086.25
2022-09-07 16:00:00,25567.74
2022-10-07 16:00:00,26164.96
2022-11-07 16:00:00,27755.66
2022-12-07 16:00:00,29247.32
2022-07-13 16:00:00,35700.54
2022-07-14 16:00:00,36346.5
2022-07-15 16:00:00,35454.71
2022-07-16 16:00:00,35972.7
2022-07-17 16:00:00,33819.42
2022-07-18 16:00:00,43809.23
2022-07-19 16:00:00,43543.22
2022-07-20 16:00:00,43642.56
2022-07-21 16:00:00,44050.62
2022-07-22 16:00:00,44007.9
2022-07-23 16:00:00,40397.54
2022-07-24 16:00:00,34986.5
2022-07-25 16:00:00,44335.54
2022-07-26 16:00:00,45955.13
2022-07-27 16:00:00,45917.16
2022-07-28 16:00:00,46174.75
2022-07-29 16:00:00,46408.39
2022-07-30 16:00:00,42038.15
2022-07-31 16:00:00,36864.79
2022-01-08 16:00:00,46648.7
2022-02-08 16:00:00,46609.95
2022-03-08 16:00:00,46846.99
2022-04-08 16:00:00,47224.16
2022-05-08 16:00:00,46992.72
2022-06-08 16:00:00,42726.08
2022-07-08 16:00:00,36671.12
2022-08-08 16:00:00,46540.78
2022-09-08 16:00:00,46739.29
2022-10-08 16:00:00,46734.01
2022-11-08 16:00:00,45757.73
2022-12-08 16:00:00,45648.78
2022-08-13 16:00:00,41622.25
2022-08-14 16:00:00,36303.8
2022-08-15 16:00:00,43855.44
2022-08-16 16:00:00,44950.55
2022-08-17 16:00:00,45394.06
2022-08-18 16:00:00,46692.24
2022-08-19 16:00:00,46319.42
2022-08-20 16:00:00,41952.18
2022-08-21 16:00:00,36941.71
2022-08-22 16:00:00,47188.06
2022-08-23 16:00:00,46711.29
2022-08-24 16:00:00,45647.6
2022-08-25 16:00:00,44566.35
2022-08-26 16:00:00,43965.73
2022-08-27 16:00:00,40139.05
2022-08-28 16:00:00,35139.45
2022-08-29 16:00:00,43412.51
2022-08-30 16:00:00,41152.59
2022-08-31 16:00:00,45042.02
2022-01-09 16:00:00,45295.54
2022-02-09 16:00:00,45477.9
2022-03-09 16:00:00,40499.1
2022-04-09 16:00:00,34550.19
2022-05-09 16:00:00,43116.81
2022-06-09 16:00:00,41267.22
2022-07-09 16:00:00,40932.18
2022-08-09 16:00:00,40967.55
2022-09-09 16:00:00,40990.47
2022-10-09 16:00:00,37679.21
2022-11-09 16:00:00,33428.21
2022-12-09 16:00:00,41380.96
2022-09-13 16:00:00,40484.59
2022-09-14 16:00:00,39521.56
2022-09-15 16:00:00,39904.01
2022-09-16 16:00:00,40914.21
2022-09-17 16:00:00,37517.01
2022-09-18 16:00:00,32132.99
2022-09-19 16:00:00,40250.07
2022-09-20 16:00:00,40142.73
2022-09-21 16:00:00,39486.01
2022-09-22 16:00:00,38573.82
2022-09-23 16:00:00,37278.67
2022-09-24 16:00:00,33897.88
2022-09-25 16:00:00,28253.62
2022-09-26 16:00:00,36869.0
2022-09-27 16:00:00,38061.42
2022-09-28 16:00:00,38752.29
2022-09-29 16:00:00,39384.47
2022-09-30 16:00:00,39842.79
2022-01-10 16:00:00,35137.45
2022-02-10 16:00:00,31048.31
2022-03-10 16:00:00,37982.67
2022-04-10 16:00:00,38212.23
2022-05-10 16:00:00,37821.98
2022-06-10 16:00:00,37833.51
2022-07-10 16:00:00,38211.67
2022-08-10 16:00:00,34729.81
2022-09-10 16:00:00,28746.83
2022-10-10 16:00:00,36681.41
2022-11-10 16:00:00,36507.89
2022-12-10 16:00:00,37587.07
2022-10-13 16:00:00,36892.26
2022-10-14 16:00:00,37349.55
2022-10-15 16:00:00,34346.07
2022-10-16 16:00:00,29972.1
2022-10-17 16:00:00,37396.63
2022-10-18 16:00:00,37150.3
2022-10-19 16:00:00,36818.02
2022-10-20 16:00:00,37015.98
2022-10-21 16:00:00,36043.07
2022-10-22 16:00:00,32287.67
2022-10-23 16:00:00,28144.5
2022-10-24 16:00:00,35607.13
2022-10-25 16:00:00,35422.52
2022-10-26 16:00:00,36272.15
2022-10-27 16:00:00,36647.61
2022-10-28 16:00:00,33043.88
2022-10-29 16:00:00,29487.3
2022-10-30 16:00:00,27581.1
2022-10-31 16:00:00,36536.86
2022-01-11 16:00:00,35860.83
2022-02-11 16:00:00,36201.93
2022-03-11 16:00:00,36280.56
2022-04-11 16:00:00,36340.04
2022-05-11 16:00:00,32690.16
2022-06-11 16:00:00,29228.32
2022-07-11 16:00:00,38275.88
2022-08-11 16:00:00,37677.71
2022-09-11 16:00:00,37518.87
2022-10-11 16:00:00,37046.8
2022-11-11 16:00:00,37011.65
2022-12-11 16:00:00,33241.75
2022-11-13 16:00:00,28493.78
2022-11-14 16:00:00,37409.41
2022-11-15 16:00:00,37716.44
2022-11-16 16:00:00,38728.47
2022-11-17 16:00:00,38985.74
2022-11-18 16:00:00,38949.95
2022-11-19 16:00:00,34139.31
2022-11-20 16:00:00,30827.09
2022-11-21 16:00:00,38351.62
2022-11-22 16:00:00,37455.34
2022-11-23 16:00:00,38345.45
2022-11-24 16:00:00,39401.33
2022-11-25 16:00:00,40371.33
2022-11-26 16:00:00,36132.23
2022-11-27 16:00:00,31576.78
2022-11-28 16:00:00,40554.73
2022-11-29 16:00:00,40117.77
2022-11-30 16:00:00,40140.09
2022-01-12 16:00:00,39627.28
2022-02-12 16:00:00,37815.86
2022-03-12 16:00:00,35400.7
2022-04-12 16:00:00,30533.53
2022-05-12 16:00:00,39874.73
2022-06-12 16:00:00,39513.56
2022-07-12 16:00:00,39899.42
2022-08-12 16:00:00,40037.07
2022-09-12 16:00:00,38676.51
2022-10-12 16:00:00,36466.33
2022-11-12 16:00:00,32947.84
2022-12-12 16:00:00,40093.2
2022-12-13 16:00:00,41617.97
2022-12-14 16:00:00,41312.27
2022-12-15 16:00:00,40552.27
2022-12-16 16:00:00,38569.25
2022-12-17 16:00:00,34863.45
2022-12-18 16:00:00,31328.0
2022-12-19 16:00:00,41345.18
2022-12-20 16:00:00,41431.47
2022-12-21 16:00:00,41400.68
2022-12-22 16:00:00,41046.15
2022-12-23 16:00:00,41404.99
2022-12-24 16:00:00,36740.45
2022-12-25 16:00:00,33153.2
2022-12-26 16:00:00,40924.18
2022-12-27 16:00:00,39400.49
2022-12-28 16:00:00,39825.42
2022-12-29 16:00:00,38543.06
2022-12-30 16:00:00,37088.29
2022-12-31 16:00:00,32235.32
